content,label
"China has found new ways to respond to coronavirus that has shut down at least two-thirds of its economy, taken offline some of the world’s largest manufacturing hubs, and quarantined more than 50 million people.
The country is using drones, specifically DJI drones with front-mounted speakers, to fly around towns and yell at anyone who isn’t wearing a mask.
It’s like something from a dystopian film, but essential to critical quarantine enforcement.
With confirmed cases around 10,000 in China, about 213 deaths, and tens of thousands of people with suspected coronavirus, the communist government is deploying technology to beat the “devil virus.”
“Staying at home is contributing to society,” a government official tells people in this video posted by Global Times , which slows a DJI drone with a front-mounted speaker flying around a rural countryside and urban areas yelling at anyone not wearing a virus mask. Walking around without a protective face mask? Well, you can't avoid these sharp-tongued drones! Many village and cities in China are using drones equipped with speakers to patrol during the #coronavirus outbreak. pic.twitter.com/ILbLmlkL9R
— Global Times (@globaltimesnews) January 31, 2020
Gizchina.com reports that some Chinese towns are deploying agriculture drones with 5-gallon sprayers to spray disinfectant, with hopes that the virus could be eliminated.
UK researchers now suggest 75,800 people are infected in Wuhan, as compared to SARS, the infection rate of coronavirus is exceptionally high. China is using advanced technology to fight a virus that could wind up collapsing its economy . ","Real"
"The disease caused by the new coronavirus outbreak – initially dubbed 2019-nCoV or Wuhan coronavirus – has been officially named as Corvid-19 by the World Health Organization (WHO).
According to Tedros Adhanom Ghebreyesus, Director-General of WHO, the name will avoid the use of other inaccurate names and any references to a geographic location, an animal, an individual or group of people.
A statement from WHO reads: “Having a name matters to prevent the use of other names that can be inaccurate or stigmatising. It also gives us a standard format to use for any future coronavirus outbreaks.”","Real"
"Education Sec. Leonor Briones on Tuesday said schools are "discouraged" from suspending classes over fears that students may contract the novel coronavirus in learning facilities.
The Department of Health (DOH) recommended the decision to avoid suspending classes amid the virus outbreak, Briones told senators during a Senate inquiry.
"We have discouraged them from suspending classes because it will not prevent our learners from going to crowded places," Briones said.
Students who are already overseas before the ban are advised "to stay put" for the meantime and "comply" with health protocols once they return to the Philippines, she said.
The DOH has yet to recommend suspending graduation ceremonies either, Health Sec. Francisco Duque III said.
"That is too far off to make any recommendations to suspend or postpone... Hindi pa yan kasama," he said.
Students, especially those studying in congested classrooms, should be given face masks and other protective gear, Senator Imee Marcos said.
"We have taken no precaution to cover these children," she said.
The communicable virus, which originated from Wuhan, China, has killed some nearly 400 people and infected about 20,000 others worldwide.
As of Tuesday afternoon, health officials in the Philippines are monitoring at least 105 suspected carriers of the disease. The Philippines has banned travel to and from China earlier this week, after it registered the first novel coronavirus-related death outside China.","Real"
"Inspector General Police Punjab Shoaib Dastgir issued directions regarding prohibition of Corona virus in Chinese experts, investors and citizens including officers and officials of special protection unit. While directing to DIG Special Protection Unit Umar Sheikh, IGP said that special counters should be established with facilitation counters of SPU so that all Chinese citizens may be protected from Corona virus arriving at airports from where precautionary steps should be started at once. DIG SPU has started precautionary steps after taking action on orders of IG Punjab and all arrangements have been completed with respect to screening test of Chinese and after that screening test the Chinese citizens will be departed from the airport.
Moreover, special protection steps are also being taken on project sites and more than four thousand Chinese and around ten thousands young workers have been provided with masks. DIG SPU Umar Sheikh sent a letter to DG Health regarding preventive steps that special steps should be continued for screening of Chinese and treatment should be undertaken in case of case of Corona virus. Furthermore, while giving report of Corona virus to IG Punjab, he said that the Corona virus is under control among all Chinese experts, investors and citizens working on CPEC projects and in this regard all available precautionary measures are being taken.
He said that SPU constabulary of Lahore, Rawalpindi and Multan have been provided with protection masks. Screening tests are being conducted for Chinese citizens and awareness lectures are being held with respect to symptoms and prevention measures of Corona virus and every possible steps at lowest level of force are being imparted. A close coordination is being ensured with DHO Multan so that quick steps should be taken for treatment of affected patients and all steps are being taken with their proper consultation. Higher ups of CMH have also visited industrial estate camps for screening tests.","Real"
